,date,qty,price,count
3116,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,0.85,345
3117,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,0.95,2
3118,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.0,11
3119,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.06,10
3120,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.19,6
3121,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.25,446
3122,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.45,108
3123,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.49,1
3124,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.55,4
3125,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.65,708
3126,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.69,90
3127,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.79,6
3128,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,1.95,357
3129,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.08,854
3130,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.1,294
3131,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.25,20
3132,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.31,2
3133,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.49,61
3134,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.55,244
3135,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.89,172
3136,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,2.95,759
3137,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,3.25,56
3138,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,3.26,1
3139,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,3.28,1
3140,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,3.29,6
3141,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,3.35,4
3142,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,3.75,260
3143,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,3.95,19
3144,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,4.15,123
3145,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,4.25,84
3146,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,4.65,4
3147,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,4.95,259
3148,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,5.45,1
3149,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,5.75,7
3150,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,5.95,39
3151,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,6.25,11
3152,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,6.65,1
3153,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,6.75,8
3154,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,6.95,11
3155,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,7.05,2
3156,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,7.08,58
3157,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,7.45,4
3158,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,7.5,4
3159,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,7.65,8
3160,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,7.9,1
3161,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,7.95,25
3162,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,8.15,5
3163,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,8.25,26
3164,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,8.5,29
3165,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,8.95,6
3166,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,9.95,10
3167,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,10.4,3
3168,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,10.95,5
3169,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,11.15,1
3170,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,11.95,2
3171,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,12.75,9
3172,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,14.95,1
3173,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,16.95,1
3174,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,18.0,6
3175,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,24.95,1
3176,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,28.0,1
3177,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,40.0,2
3178,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,65.0,1
3179,"[Timestamp('2011-11-17 00:00:00'), Timestamp('2011-12-09 00:00:00')]",7.625140652628195,85.0,1
3180,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.06,2
3181,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.08,2
3182,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.12,7
3183,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.14,2
3184,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.19,29
3185,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.21,3
3186,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.29,33
3187,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.3,1
3188,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.36,1
3189,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.38,12
3190,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.39,269
3191,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.42,651
3192,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.55,20
3193,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.59,6
3194,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.62,13
3195,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.63,3
3196,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.65,124
3197,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.72,1
3198,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.75,14
3199,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.79,66
3200,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.82,1
3201,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.83,491
3202,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.85,1189
3203,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,0.95,27
3204,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.0,1
3205,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.06,15
3206,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.12,1
3207,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.25,2230
3208,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.45,854
3209,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.49,11
3210,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.55,6
3211,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.65,1301
3212,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.69,103
3213,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.85,4
3214,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.92,1
3215,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,1.95,423
3216,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,2.08,324
3217,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,2.1,610
3218,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,2.25,2
3219,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,2.49,43
3220,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,2.55,156
3221,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,2.89,118
3222,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,2.95,352
3223,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.25,21
3224,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.29,1
3225,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.35,1
3226,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.39,14
3227,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.45,20
3228,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.57,1
3229,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.75,117
3230,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.95,8
3231,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,3.97,1
3232,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,4.15,49
3233,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,4.25,30
3234,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,4.5,1
3235,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,4.62,1
3236,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,4.65,4
3237,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,4.95,90
3238,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,5.35,7
3239,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,5.39,4
3240,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,5.45,4
3241,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,5.49,1
3242,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,5.68,1
3243,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,5.75,1
3244,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,5.95,30
3245,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,6.25,3
3246,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,6.35,10
3247,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,6.65,4
3248,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,6.67,1
3249,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,6.75,4
3250,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,6.95,10
3251,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,7.08,3
3252,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,7.45,1
3253,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,7.65,6
3254,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,7.95,1
3255,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,8.15,12
3256,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,8.25,5
3257,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,8.5,5
3258,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,9.95,5
3259,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,10.95,4
3260,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,12.5,1
3261,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,14.95,3
3262,"[Timestamp('2011-09-12 00:00:00'), Timestamp('2011-10-25 00:00:00')]",12.025979216626698,24.95,1
3263,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.06,1
3264,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.08,7
3265,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.12,182
3266,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.14,18
3267,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.19,306
3268,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.21,52
3269,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.22,1
3270,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.29,896
3271,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.3,1
3272,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.38,12
3273,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.39,1067
3274,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.42,1485
3275,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.55,1504
3276,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.59,5
3277,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.62,14
3278,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.63,4
3279,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.64,1
3280,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.65,463
3281,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.72,4
3282,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.75,37
3283,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.79,178
3284,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.82,2
3285,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.83,310
3286,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.85,953
3287,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,0.95,19
3288,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.0,4
3289,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.04,1
3290,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.05,1
3291,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.06,11
3292,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.25,2043
3293,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.27,2
3294,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.45,293
3295,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.49,2
3296,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.55,3
3297,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.6,1
3298,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.65,554
3299,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.69,139
3300,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.79,91
3301,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.85,1
3302,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,1.95,136
3303,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.08,90
3304,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.1,207
3305,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.25,2
3306,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.49,13
3307,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.55,244
3308,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.66,2
3309,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.75,15
3310,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.89,37
3311,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,2.95,118
3312,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.0,2
3313,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.25,11
3314,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.29,17
3315,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.39,104
3316,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.45,18
3317,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.75,167
3318,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.81,3
3319,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,3.95,2
3320,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,4.08,1
3321,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,4.15,101
3322,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,4.25,153
3323,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,4.65,1
3324,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,4.77,1
3325,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,4.95,69
3326,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,5.39,2
3327,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,5.45,6
3328,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,5.55,1
3329,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,5.95,31
3330,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,6.25,1
3331,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,6.35,4
3332,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,6.75,6
3333,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,6.95,3
3334,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,6.98,1
3335,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,7.08,1
3336,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,7.45,3
3337,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,7.65,29
3338,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,8.15,4
3339,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,8.25,1
3340,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,8.5,6
3341,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,8.95,2
3342,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,9.95,9
3343,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,10.4,1
3344,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,10.95,10
3345,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,11.15,1
3346,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,12.75,3
3347,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,14.95,2
3348,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",24.0,34.95,1
3349,"[Timestamp('2011-10-26 00:00:00'), Timestamp('2011-11-16 00:00:00')]",12.038186606471031,0.06,1
3350,"[Timestamp('2011-10-26 00:00:00'), Timestamp('2011-11-16 00:00:00')]",12.038186606471031,0.08,1
3351,"[Timestamp('2011-10-26 00:00:00'), Timestamp('2011-11-16 00:00:00')]",12.038186606471031,0.12,1
3352,"[Timestamp('2011-10-26 00:00:00'), Timestamp('2011-11-16 00:00:00')]",12.038186606471031,0.14,3
3353,"[Timestamp('2011-10-26 00:00:00'), Timestamp('2011-11-16 00:00:00')]",12.038186606471031,0.19,16
